# File Name: HZ22_FEC_Crypto_Plate2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-09-25 02:21:31 PM UTC
# Run End Date/Time: 2022-09-25 03:22:12 PM UTC
# Run Duration: 60 minutes 40 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-09-25 03:27:35 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.2
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2022-09-25 03:57:02 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"36","C12","AA_1016","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","38.93097684853549","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"37","D1","AA_0992","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","36.74852245156309","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"38","D2","AA_0992","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","36.74852245156309","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"39","D3","AA_0992","","Unknown","FAM","UNKNOWN","FAM","None","Inconclusive","36.74852245156309","36.74852245156309","0.42984294169401754","","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"40","D4","AA_1000","","Unknown","FAM","UNKNOWN","FAM","None","Amp","36.025016241711484","36.49185207492898","0.5988150865129536","1.7325806589697994","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"41","D5","AA_1000","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.04051957427876","36.49185207492898","0.7645242936192593","1.7325806589697994","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"42","D6","AA_1000","","Unknown","FAM","UNKNOWN","FAM","None","Inconclusive","38.41002040879668","36.49185207492898","0.03732969013569464","1.7325806589697994","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"43","D7","ZZ_0093","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.92502433661093","30.741080949996103","0.9484892927701434","0.16317834914109314","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"44","D8","ZZ_0093","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.61374265494875","30.741080949996103","0.9221651054592216","0.16317834914109314","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"45","D9","ZZ_0093","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.684475858428634","30.741080949996103","0.9530937412189823","0.16317834914109314","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"46","D10","AA_1017","","Unknown","FAM","UNKNOWN","FAM","None","Amp","28.8908990722905","29.348598981634325","0.9585740670712954","0.8313492907396468","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"47","D11","AA_1017","","Unknown","FAM","UNKNOWN","FAM","None","Amp","28.84667897390132","29.348598981634325","0.9491156737064789","0.8313492907396468","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"48","D12","AA_1017","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.308218898711154","29.348598981634325","0.9574381063916352","0.8313492907396468","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"49","E1","AA_0993","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"50","E2","AA_0993","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"51","E3","AA_0993","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"52","E4","AA_1001","","Unknown","FAM","UNKNOWN","FAM","None","Inconclusive","35.383350901992316","34.62609550471431","0.5881430812513864","0.9219585708264403","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"53","E5","AA_1001","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.89548848768256","34.62609550471431","0.7634574714977606","0.9219585708264403","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"54","E6","AA_1001","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.59944712446803","34.62609550471431","0.7278106565043918","0.9219585708264403","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"55","E7","AA_1010","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.16817570536463","33.13383543849246","0.8550278314420117","0.10799234303213806","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"56","E8","AA_1010","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.01284861224096","33.13383543849246","0.8235414920502766","0.10799234303213806","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"57","E9","AA_1010","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.2204819978718","33.13383543849246","0.8544801205159523","0.10799234303213806","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"58","E10","AA_1018","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.77675465831119","35.59611020033252","0.6750679101759965","0.2554698424405395","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"59","E11","AA_1018","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.415465742353845","35.59611020033252","0.7212582066175344","0.2554698424405395","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"60","E12","AA_1018","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.59611020033252","0.0","0.2554698424405395","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"61","F1","AA_0994","","Unknown","FAM","UNKNOWN","FAM","None","Amp","31.264020236437858","30.416357825196325","0.8667557302704537","0.7987712287795656","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"62","F2","AA_0994","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.307386593774076","30.416357825196325","0.9261309960214531","0.7987712287795656","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"63","F3","AA_0994","","Unknown","FAM","UNKNOWN","FAM","None","Amp","29.67766664537703","30.416357825196325","0.9521817219267086","0.7987712287795656","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"64","F4","AA_1002","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.43156553790192","32.53371158046176","0.8417133946597845","0.43570103828113244","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"65","F5","AA_1002","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.011410942057424","32.53371158046176","0.832397908148509","0.43570103828113244","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"66","F6","AA_1002","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.15815826142594","32.53371158046176","0.833039077018935","0.43570103828113244","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"67","F7","AA_1011","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.39698225921259","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"68","F8","AA_1011","","Unknown","FAM","UNKNOWN","FAM","None","Inconclusive","35.39698225921259","35.39698225921259","0.1270320574040037","","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"69","F9","AA_1011","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.39698225921259","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"73","G1","AA_0995","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.394594800142016","32.14592853036249","0.9287778962800872","1.4500592758192996","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"74","G2","AA_0995","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.487668018739555","32.14592853036249","0.9100086661002124","1.4500592758192996","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"75","G3","AA_0995","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.555522772205904","32.14592853036249","0.9418211855379702","1.4500592758192996","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"76","G4","AA_1003","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.15129278249903","32.93376903158049","0.8276708280699658","0.3799032516340225","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"77","G5","AA_1003","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.15491478552954","32.93376903158049","0.7858265434448876","0.3799032516340225","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"78","G6","AA_1003","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.49509952671289","32.93376903158049","0.8912341512918872","0.3799032516340225","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"79","G7","AA_1012","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","38.68553789723354","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"80","G8","AA_1012","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","38.68553789723354","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"81","G9","AA_1012","","Unknown","FAM","UNKNOWN","FAM","None","Inconclusive","38.68553789723354","38.68553789723354","0.06092741154656978","","","","true","0.03999999910593033","true","3","35","","","","","","","","","","","false"
"85","H1","AA_0996","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"86","H2","AA_0996","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"87","H3","AA_0996","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"88","H4","AA_1004","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.110980202143196","34.68898088811722","0.7423088774400888","0.5938829741914695","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"89","H5","AA_1004","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.946099187666235","34.68898088811722","0.8221795221214783","0.5938829741914695","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"90","H6","AA_1004","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.00986327454223","34.68898088811722","0.8250364262235802","0.5938829741914695","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"91","H7","AA_1013","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"92","H8","AA_1013","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"93","H9","AA_1013","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"94","H10","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"95","H11","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"96","H12","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
