# File Name: HZ22_FEC_Crypto_Plate2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-09-25 02:21:31 PM UTC
# Run End Date/Time: 2022-09-25 03:22:12 PM UTC
# Run Duration: 60 minutes 40 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-09-25 03:27:35 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.2
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2022-09-25 03:57:02 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"90","H6","3","283617.9","52785.227","251922.9"
"91","H7","3","295001.03","56448.336","272264.0"
"92","H8","3","297782.16","59479.703","279952.2"
"93","H9","3","266809.38","53816.305","246171.8"
"94","H10","3","324559.12","57990.68","249391.73"
"95","H11","3","292967.16","55454.676","215511.66"
"96","H12","3","310778.06","61974.027","226436.8"
"1","A1","4","382731.6","76818.14","311437.66"
"2","A2","4","359344.44","71320.88","293718.22"
"3","A3","4","331342.3","62446.547","270747.03"
"4","A4","4","352410.22","69515.336","344256.88"
"5","A5","4","308335.03","59411.914","294855.22"
"6","A6","4","324251.72","62167.625","318264.88"
"7","A7","4","298415.97","59534.508","282828.06"
"8","A8","4","320167.9","62044.453","306793.34"
"9","A9","4","286067.9","57647.965","283949.78"
"10","A10","4","289522.5","58126.992","257983.84"
"11","A11","4","280622.78","56819.42","238917.16"
"12","A12","4","281996.3","58555.98","227614.16"
"13","B1","4","339417.7","67817.31","283766.97"
"14","B2","4","297589.72","58168.35","275715.78"
"15","B3","4","274376.03","53831.59","244707.94"
"16","B4","4","341164.3","63154.4","296757.53"
"17","B5","4","332969.78","59694.656","294485.84"
"18","B6","4","284564.56","52174.457","267241.53"
"19","B7","4","285985.62","53226.977","266991.22"
"20","B8","4","265230.16","51225.895","255304.95"
"21","B9","4","230644.86","50916.08","255247.27"
"22","B10","4","272977.72","53063.523","254836.45"
"23","B11","4","269265.66","53757.766","243266.23"
"24","B12","4","263062.06","52699.105","219871.7"
"25","C1","4","324836.06","63472.688","286691.22"
"26","C2","4","322128.9","58739.832","269950.97"
"27","C3","4","272324.12","50889.71","250287.84"
"28","C4","4","337147.34","61267.656","298400.25"
"29","C5","4","320249.5","59337.82","290632.25"
"30","C6","4","302879.7","53372.203","273460.66"
"31","C7","4","284030.1","52612.152","273502.84"
"32","C8","4","252217.53","47807.555","255210.02"
"33","C9","4","209386.38","47217.51","237686.08"
"34","C10","4","282893.9","53766.82","261065.86"
"35","C11","4","309326.56","57769.547","254552.8"
"36","C12","4","254373.25","53436.953","224944.45"
"37","D1","4","314047.06","65492.28","296208.06"
"38","D2","4","298636.6","58527.824","265438.75"
"39","D3","4","283321.62","52773.24","254435.52"
"40","D4","4","328698.66","57851.84","275750.97"
"41","D5","4","295584.78","52766.723","277945.62"
"42","D6","4","273402.38","48113.215","256307.1"
"43","D7","4","278634.88","51924.14","272866.72"
"44","D8","4","282912.6","53229.223","292358.38"
"45","D9","4","264534.9","50358.637","265845.62"
"46","D10","4","315568.53","55993.055","267072.72"
"47","D11","4","301815.16","53152.383","241835.53"
"48","D12","4","275510.4","51327.734","210171.4"
"49","E1","4","338180.56","69508.96","290753.16"
"50","E2","4","316719.25","60615.383","274934.16"
"51","E3","4","270119.3","51995.492","248330.02"
"52","E4","4","313873.1","58497.914","285786.53"
"53","E5","4","330475.53","59635.38","305952.66"
"54","E6","4","315378.38","55795.85","292001.0"
"55","E7","4","297242.5","59230.96","299696.75"
"56","E8","4","271708.06","51110.066","265385.25"
"57","E9","4","269889.12","51119.723","259734.72"
"58","E10","4","316464.4","57290.137","254420.39"
"59","E11","4","318447.94","57879.152","247668.47"
"60","E12","4","300726.1","55858.09","222894.1"
"61","F1","4","350542.5","68832.11","285249.2"
"62","F2","4","310113.0","61169.64","271368.75"
"63","F3","4","256065.53","56054.523","235076.25"
"64","F4","4","333695.66","60602.234","287577.7"
"65","F5","4","270131.12","56286.4","327349.7"
"66","F6","4","273598.5","51094.0","258607.61"
"67","F7","4","287633.1","54319.56","280439.38"
"68","F8","4","241565.02","50059.684","251380.17"
"69","F9","4","261485.98","49249.363","250668.58"
"70","F10","4","21175.93","1533.5831","5162.5024"
"71","F11","4","32497.014","1909.9602","3485.6582"
"72","F12","4","15736.594","326.70844","1396.9288"
"73","G1","4","344608.75","71191.016","287236.12"
"74","G2","4","325457.84","64326.56","280692.47"
"75","G3","4","243248.81","50149.97","228685.97"
"76","G4","4","327353.72","58877.086","271671.78"
"77","G5","4","309115.0","57448.395","263724.72"
"78","G6","4","239792.9","50510.25","231288.8"
"79","G7","4","293444.34","56997.137","285897.0"
"80","G8","4","288504.1","56596.86","267570.97"
"81","G9","4","237806.08","48827.31","228825.48"
"82","G10","4","18326.062","444.78983","2126.74"
"83","G11","4","24084.602","1382.456","3865.1643"
"84","G12","4","17657.28","1367.0911","700.5791"
"85","H1","4","377258.72","85389.27","295832.5"
"86","H2","4","320004.44","64883.094","275634.62"
"87","H3","4","284825.4","56683.586","245685.8"
"88","H4","4","322143.25","64990.46","272601.72"
"89","H5","4","334960.84","72234.56","279121.6"
"90","H6","4","286555.94","53129.492","252762.72"
"91","H7","4","292196.25","56011.004","272244.3"
"92","H8","4","296483.12","58941.086","278496.97"
"93","H9","4","265802.3","53588.03","245396.12"
"94","H10","4","324767.62","58341.58","249609.78"
"95","H11","4","295625.34","55366.95","215304.47"
"96","H12","4","311790.6","60119.2","226739.38"
"1","A1","5","383769.62","77448.49","311555.62"
"2","A2","5","362243.1","70298.14","293180.84"
"3","A3","5","332470.56","63530.918","271423.3"
"4","A4","5","352644.06","69798.83","343227.84"
"5","A5","5","308332.97","58573.54","295202.62"
"6","A6","5","325133.03","62356.31","316977.75"
"7","A7","5","299249.56","58848.79","283079.12"
"8","A8","5","321472.06","61530.04","307414.56"
"9","A9","5","298566.4","60626.03","296367.44"
"10","A10","5","290010.4","58575.133","257510.31"
"11","A11","5","280784.7","57595.438","238162.1"
"12","A12","5","283848.22","57648.32","226856.8"
"13","B1","5","336412.47","67137.22","283010.78"
"14","B2","5","300622.06","58335.01","275448.44"
"15","B3","5","273603.28","54608.953","244706.28"
"16","B4","5","342742.97","62871.547","296346.16"
"17","B5","5","335672.22","61228.508","295389.56"
"18","B6","5","285873.88","52093.15","266573.38"
"19","B7","5","286027.53","52589.516","267231.62"
"20","B8","5","265008.28","51772.406","256125.66"
"21","B9","5","233086.6","50921.473","255077.7"
"22","B10","5","274190.28","53402.473","254793.45"
"23","B11","5","270075.16","53756.527","243120.86"
"24","B12","5","263041.25","53938.094","219482.61"
"25","C1","5","325975.62","61994.492","286997.72"
"26","C2","5","323821.03","58139.28","270018.72"
"27","C3","5","272961.25","51827.797","251190.1"
"28","C4","5","337047.94","61868.52","297996.84"
"29","C5","5","322236.0","59907.906","290576.62"
"30","C6","5","305950.06","53458.4","272725.28"
"31","C7","5","283158.1","52280.777","274544.06"
"32","C8","5","253220.92","47116.387","254811.03"
"33","C9","5","213030.27","46724.09","236912.73"
"34","C10","5","282799.7","52760.066","260608.33"
"35","C11","5","313633.44","57220.633","254636.38"
"36","C12","5","252381.72","53071.99","225982.45"
"37","D1","5","316549.72","64302.6","295298.8"
"38","D2","5","298374.03","59335.508","266347.72"
"39","D3","5","285498.4","53244.777","254147.7"
"40","D4","5","328717.34","57341.043","274835.5"
"41","D5","5","298210.84","53856.24","277635.8"
"42","D6","5","272889.62","49011.207","255482.89"
"43","D7","5","280585.53","50746.645","272459.47"
"44","D8","5","285817.28","52742.465","292284.5"
"45","D9","5","264915.72","50580.19","265130.38"
"46","D10","5","318990.34","56500.93","266100.62"
"47","D11","5","302237.8","53944.97","240291.22"
"48","D12","5","277859.47","51628.953","208593.6"
"49","E1","5","341382.56","70011.734","289834.66"
"50","E2","5","320086.3","62014.562","275085.3"
"51","E3","5","273779.44","52522.69","248205.42"
"52","E4","5","316409.53","58933.645","286394.1"
"53","E5","5","333240.7","60506.703","305395.2"
"54","E6","5","317099.0","56325.297","291996.03"
"55","E7","5","299104.0","58721.73","299798.62"
"56","E8","5","281971.84","53641.723","276025.9"
"57","E9","5","272417.94","51066.746","260614.52"
"58","E10","5","318329.97","57221.46","254115.22"
"59","E11","5","320948.16","58924.543","247553.48"
"60","E12","5","301768.7","56243.35","222961.92"
"61","F1","5","354750.5","67982.9","285365.84"
"62","F2","5","311062.34","62429.145","271115.88"
"63","F3","5","256960.95","57424.29","233538.05"
"64","F4","5","335997.06","61082.496","287074.7"
"65","F5","5","273504.53","57043.707","327104.75"
"66","F6","5","273084.47","51043.227","257376.61"
"67","F7","5","287083.34","55163.305","279942.56"
"68","F8","5","243671.02","50129.168","250941.95"
"69","F9","5","263007.62","50734.656","250107.23"
"70","F10","5","26190.877","1102.2379","5276.79"
"71","F11","5","33542.11","1988.4564","2954.137"
"72","F12","5","16995.314","655.88385","476.1953"
"73","G1","5","343054.12","70227.98","286984.16"
"74","G2","5","326357.3","65041.73","281310.94"
"75","G3","5","244309.72","51467.266","228516.17"
"76","G4","5","330799.6","59590.695","272529.38"
"77","G5","5","309849.62","57759.684","264360.12"
"78","G6","5","240475.97","50406.168","229673.95"
"79","G7","5","297514.25","58301.406","285939.78"
"80","G8","5","290835.16","58200.773","267897.62"
"81","G9","5","239052.92","48045.535","228306.38"
"82","G10","5","18281.102","805.3239","3015.6648"
"83","G11","5","22657.172","1463.1509","4213.2417"
"84","G12","5","18685.785","828.8053","-5.035501"
"85","H1","5","376822.0","86547.81","295694.66"
"86","H2","5","319126.66","66432.43","275066.16"
"87","H3","5","282489.3","57480.168","247074.81"
"88","H4","5","335585.25","68866.555","282832.38"
"89","H5","5","336121.47","71635.11","279786.44"
"90","H6","5","285053.3","53591.668","253754.1"
"91","H7","5","294774.5","56370.273","272105.56"
"92","H8","5","296578.2","59028.84","277981.7"
"93","H9","5","268829.5","53499.805","244977.34"
"94","H10","5","326110.56","58917.18","248670.16"
"95","H11","5","295321.7","56510.46","216101.72"
"96","H12","5","311270.84","61711.945","227462.95"
"1","A1","6","384313.75","79039.97","311981.5"
"2","A2","6","363078.97","69639.44","293696.56"
"3","A3","6","331384.78","62058.01","270448.66"
"4","A4","6","354354.4","69334.4","344553.8"
"5","A5","6","312308.8","59227.31","295378.47"
"6","A6","6","327351.06","61811.27","317168.34"
"7","A7","6","300164.94","59071.434","282576.66"
"8","A8","6","320853.88","60572.07","307320.12"
"9","A9","6","301384.7","58927.51","295135.6"
"10","A10","6","290277.03","57182.094","257901.1"
"11","A11","6","281217.5","57209.598","238938.53"
"12","A12","6","281183.5","57897.043","227884.3"
"13","B1","6","339533.2","66411.305","284048.28"
"14","B2","6","301358.9","59058.504","275883.25"
"15","B3","6","273340.38","53345.676","245371.47"
"16","B4","6","343315.34","62388.07","296538.88"
"17","B5","6","333952.22","59824.074","294469.25"
"18","B6","6","286915.38","52118.027","267031.22"
"19","B7","6","287798.16","52932.164","266819.6"
"20","B8","6","267669.47","50432.754","255975.36"
"21","B9","6","232605.86","50940.082","254682.27"
"22","B10","6","274288.9","53090.72","254791.22"
